project_id,sector,state_region,executing_agency,start_date,original_completion_date,physical_progress_pct,land_acquisition_pct,env_clearance_status,litigation_active,contractor_tier,original_budget_cr,delay_months,revised_budget_cr,expenditure_todate_cr,financial_progress_pct,cost_overrun_pct,risk_level,geo_latitude,geo_longitude,revised_completion_date
PRJ-IN-2026-1163,Urban Metro,South,DMRC,2019-02-22,2020-02-22,1.4155790186198725,79.67311665061003,Cleared,False,Tier 1,80.6804586131544,21,80.6804586131544,21.312210297542702,26.415579018619873,0.0,Low Risk,14.163320367732883,90.08652379218552,2021-11-22
PRJ-IN-2026-1164,Highways,North-East,PWD,2024-03-31,2027-12-30,96.71215289398971,79.92735589727513,Cleared,False,Tier 2,1064.135047153862,14,1064.135047153862,479.69635730726185,45.07852256067111,0.0,Low Risk,34.844713123251694,80.43192629150153,2029-02-28
PRJ-IN-2026-1165,Highways,North-East,PWD,2019-11-07,2022-10-07,88.33420012784677,87.57668389902209,Cleared,False,Tier 2,543.1575323968049,24,543.1575323968049,256.47501568541975,47.219268883866164,0.0,Low Risk,28.491340891560874,81.55218083901961,2024-10-06
PRJ-IN-2026-1166,Water Resources,East,PWD,2020-02-29,2022-02-28,71.50654925452613,89.34597845087427,Cleared,True,Tier 1,574.6683890037211,53,574.6683890037211,350.0080119873925,60.906084045128516,0.0,Low Risk,26.228477723309588,76.30415939430755,2026-07-30
PRJ-IN-2026-1167,Urban Metro,North,PWD,2025-01-03,2026-12-04,70.91346605218179,77.47607102573437,Cleared,False,Tier 1,3091.11613243242,17,3091.11613243242,1512.292842160257,48.923844248136476,0.0,Low Risk,12.48818167411184,92.55093260712357,2028-05-04
PRJ-IN-2026-1168,Railways,North-East,Railways,2023-12-12,2026-03-12,86.77231824553141,93.59122619048962,Cleared,False,Tier 2,462.4088178346934,8,462.4088178346934,208.3652324960059,45.060825931415174,0.0,Low Risk,34.90232835841524,88.03766984730811,2026-11-10
PRJ-IN-2026-1169,Urban Metro,West,PWD,2023-06-13,2025-06-12,17.099248777639563,45.97148332110346,Cleared,False,Tier 2,1335.0193810694057,29,1335.0193810694057,562.033130466113,42.09924877763956,0.0,Low Risk,10.526873335153317,69.61879771922804,2027-11-11
PRJ-IN-2026-1170,Highways,West,PWD,2022-10-25,2024-12-24,69.99344513473633,95.32481302994002,Pending,False,Tier 2,360.7057852831486,0,360.7057852831486,63.09538408300847,17.492201860161334,0.0,Low Risk,32.67805532533169,88.99140582115409,2024-12-24
PRJ-IN-2026-1171,Railways,North,Railways,2022-02-28,2026-10-29,34.34432916657369,63.543064723230025,Cleared,False,Tier 2,120.32353840216851,27,120.32353840216851,68.40425910760231,56.85027220440312,0.0,Low Risk,18.961298934331197,72.48604356237229,2029-01-27
PRJ-IN-2026-1172,Power & Energy,West,PWD,2019-07-16,2022-11-14,87.56388103324022,82.30894722886998,Cleared,False,Tier 1,254.23983616656122,14,254.23983616656122,151.5285581682531,59.60063554673689,0.0,Low Risk,19.397921065906534,79.43718215814182,2024-01-14
PRJ-IN-2026-1173,Highways,North-East,PWD,2020-05-27,2025-05-27,53.33310589517064,89.13828085050491,Cleared,False,Tier 1,567.3621486627542,2,567.3621486627542,77.6979548024645,13.694596120942313,0.0,Low Risk,17.034330029690317,96.96521129951161,2025-07-26
PRJ-IN-2026-1174,Urban Metro,North-East,PWD,2025-09-13,2028-11-12,76.58166941178732,98.96124145562763,Cleared,False,Tier 1,50.0,12,54.96271352122663,44.248281728075156,80.50599923707632,9.925427042453265,Medium Risk,10.986598889077086,91.97235677569375,2029-11-12
PRJ-IN-2026-1175,Railways,East,Railways,2025-05-08,2028-11-06,16.702579850071675,57.715714798481386,In-Review,False,Tier 3,339.38749159056323,49,339.38749159056323,141.53333968170992,41.70257985007167,0.0,Low Risk,12.585075594274002,72.0477679761089,2032-12-06
PRJ-IN-2026-1176,Urban Metro,East,DMRC,2023-10-24,2025-11-23,24.203969712924213,78.27191221636944,In-Review,True,Tier 2,450.2977939483066,50,450.2977939483066,48.79488773761092,10.83613741692292,0.0,Low Risk,16.118009303281994,87.98802717075024,2030-01-23
PRJ-IN-2026-1177,Railways,East,Railways,2025-02-10,2027-11-11,83.8168143034332,75.63011686503397,Cleared,False,Tier 1,105.24843389985706,8,105.24843389985706,11.870966141421892,11.27899551713711,0.0,Low Risk,12.670370703687912,72.02320928723692,2028-07-11
PRJ-IN-2026-1178,Railways,West,Railways,2024-06-07,2027-05-08,39.523447443589,88.9788016546098,Cleared,False,Tier 2,50.0,28,50.0,8.858098443840978,17.716196887681956,0.0,Low Risk,28.14385911218693,97.1934627273354,2029-09-06
PRJ-IN-2026-1179,Highways,North-East,PWD,2021-03-13,2024-10-11,52.782466758172355,81.4336233456364,Cleared,False,Tier 1,476.1481060418976,15,582.3090296624766,113.28397578247264,19.454270844492203,22.295777778697627,High Risk,14.57081245457994,74.91714653715457,2026-01-10
PRJ-IN-2026-1180,Highways,East,PWD,2023-09-22,2026-08-22,72.5536112001871,89.11125713473976,In-Review,False,Tier 3,284.49079345749334,26,284.49079345749334,132.4286230732467,46.549352780034084,0.0,Low Risk,10.435002274944326,96.973398795918,2028-10-21
PRJ-IN-2026-1181,Urban Metro,South,PWD,2024-01-09,2027-05-10,16.968666386548648,84.93326682161904,Cleared,False,Tier 2,1039.9011372224747,0,1039.9011372224747,371.26832918971564,35.702271677609204,0.0,Low Risk,15.824204104521066,83.76197079845444,2027-05-10
PRJ-IN-2026-1182,Highways,North,NHAI,2019-02-09,2022-05-11,30.252389917098476,68.73861968296556,Cleared,False,Tier 1,302.65751333536457,6,528.0379343292728,291.7535783858022,55.252389917098476,74.46714886082205,Medium Risk,28.263356971184344,86.87099451971648,2022-11-09
PRJ-IN-2026-1183,Highways,West,NHAI,2025-04-23,2027-12-23,32.56486744621985,88.9477957732005,Cleared,False,Tier 1,50.0,0,50.0,28.782433723109925,57.56486744621985,0.0,Low Risk,13.432236582810512,72.24320558004929,2027-12-23
PRJ-IN-2026-1184,Highways,North-East,NHAI,2021-12-11,2024-07-11,91.66786649099726,76.65163113507415,Cleared,False,Tier 1,254.60545982471032,0,254.60545982471032,174.00015756411224,68.34109436769626,0.0,Low Risk,13.870766786735908,70.59537373758945,2024-07-11
PRJ-IN-2026-1185,Highways,North,PWD,2020-07-04,2022-10-03,13.758871691260277,68.76257796062555,Pending,False,Tier 1,623.4848246903153,33,623.4848246903153,241.6556832161984,38.758871691260275,0.0,Low Risk,24.19848345208063,89.11288217274449,2025-07-03
PRJ-IN-2026-1186,Urban Metro,South,PWD,2021-10-17,2025-10-17,37.131826624177634,21.517750328928788,In-Review,True,Tier 3,50.48808371341431,60,50.48808371341431,25.256002581032213,50.02369019270557,0.0,Low Risk,15.463557640814859,70.544212946626,2030-10-17
PRJ-IN-2026-1187,Railways,North-East,Railways,2020-08-18,2023-04-19,95.93167264477962,92.59494359023964,Cleared,False,Tier 3,50.0,23,50.0,33.714347461212874,67.42869492242575,0.0,Low Risk,19.707362723228087,96.10804002943196,2025-03-19
PRJ-IN-2026-1188,Ports & Shipping,East,PWD,2020-08-29,2023-11-29,83.48700050025641,91.41841548346208,Cleared,False,Tier 2,554.8843548610536,8,705.297287957034,473.1766243892066,67.08896127472875,27.107077678130736,Medium Risk,35.15644770239275,72.66226918979024,2024-07-29
PRJ-IN-2026-1189,Highways,South,NHAI,2022-05-14,2025-03-13,67.046448084374,85.770906833082,Pending,False,Tier 2,935.5048361034546,26,1130.6036594794548,709.6146128779706,62.764223954899165,20.854924084478466,High Risk,33.68639425968892,94.97910582318876,2027-05-13
PRJ-IN-2026-1190,Power & Energy,South,NTPC,2025-12-25,2029-12-25,54.89319833773194,82.5533629258463,Pending,False,Tier 1,183.64261659263386,34,211.18900908152892,37.19840712061471,17.613798787348053,14.999999999999995,Medium Risk,22.57466892690515,95.33988647199433,2032-10-24
PRJ-IN-2026-1191,Railways,East,Railways,2021-04-08,2022-04-08,83.87306037678705,99.13182656433017,Cleared,True,Tier 1,387.56766160201954,55,511.03194783252593,221.10525502312538,43.26642511508604,31.856188857492395,High Risk,33.32382273402968,91.79185928026236,2026-11-07
PRJ-IN-2026-1192,Railways,North,Railways,2019-09-20,2022-12-20,94.63964125027822,82.4916037885503,Cleared,False,Tier 1,79.57441208294807,8,79.57441208294807,33.013110760222155,41.48709352173336,0.0,Low Risk,14.35980889063125,92.5149473329616,2023-08-20
PRJ-IN-2026-1193,Water Resources,West,PWD,2024-02-04,2025-10-04,92.40714940862631,75.58859339593978,Cleared,False,Tier 2,125.82702102582826,9,125.82702102582826,81.23614611700255,64.56176539403835,0.0,Low Risk,27.77176148566798,69.54547940591934,2026-07-04
PRJ-IN-2026-1194,Ports & Shipping,East,PWD,2020-05-11,2023-09-10,63.912424078386344,95.34827934676886,Cleared,False,Tier 2,427.8649341398609,30,427.8649341398609,131.26669342171635,30.679469839145025,0.0,Low Risk,27.0470120418318,91.97981581340402,2026-03-11
PRJ-IN-2026-1195,Water Resources,West,PWD,2022-04-18,2025-02-15,72.787771610864,92.10959761401885,Cleared,False,Tier 1,309.3248097018792,0,309.3248097018792,182.70755167553372,59.066568844453,0.0,Low Risk,35.44863129744741,81.1310222656907,2025-02-15
PRJ-IN-2026-1196,Highways,West,NHAI,2020-01-11,2021-07-11,77.53062573668885,87.86377245269898,Cleared,True,Tier 2,391.42480602288344,48,451.30950684015494,320.1113769242178,70.92945574434687,15.299158330238916,Medium Risk,18.104856609033234,74.91421092687429,2025-07-11
PRJ-IN-2026-1197,Highways,North,PWD,2019-09-12,2023-01-11,80.93473686085323,90.20911357363318,Cleared,False,Tier 1,437.8402694154675,3,437.8402694154675,91.19916220620367,20.829322603870544,0.0,Low Risk,26.465179388700967,93.51086703715887,2023-04-12
PRJ-IN-2026-1198,Power & Energy,North,PWD,2020-01-07,2023-03-08,73.30714601928011,88.81607269973729,Pending,False,Tier 1,4089.1048012451724,17,4089.1048012451724,3018.997919290844,73.8302896607475,0.0,Low Risk,21.385816505876303,91.00682290011285,2024-08-06
PRJ-IN-2026-1199,Highways,North,PWD,2020-11-07,2023-08-08,17.99490811466583,64.71142760208282,Cleared,True,Tier 2,50.0,23,57.49999999999999,24.72207216593285,42.99490811466583,14.999999999999986,Medium Risk,15.496833545295656,90.60849094644315,2025-07-08
PRJ-IN-2026-1200,Power & Energy,North,NTPC,2025-08-24,2028-06-23,75.95802994850705,80.34088740455087,Pending,False,Tier 2,532.5392772655198,8,532.5392772655198,209.41304214936213,39.323492386262146,0.0,Low Risk,25.17238523175392,84.67108295760814,2029-02-21
PRJ-IN-2026-1201,Power & Energy,West,PWD,2023-05-16,2026-06-15,39.03774544937173,42.76655102321028,Cleared,False,Tier 2,126.7843559859482,38,126.7843559859482,81.1898431559068,64.03774544937173,0.0,Low Risk,15.674739281774038,94.4637400648509,2029-08-14
PRJ-IN-2026-1202,Power & Energy,North,PWD,2023-07-26,2027-09-25,19.979846378279763,95.15318358747746,Cleared,False,Tier 1,91.40650607219827,0,91.40650607219827,41.11450601102774,44.97984637827976,0.0,Low Risk,28.541986790216207,69.94520453200005,2027-09-25
PRJ-IN-2026-1203,Urban Metro,West,DMRC,2018-06-06,2021-02-04,10.253234381624843,80.97340811602753,In-Review,False,Tier 2,407.70115490208985,27,407.70115490208985,143.7278437142251,35.25323438162484,0.0,Low Risk,13.993636460989578,87.12816381491453,2023-05-06
PRJ-IN-2026-1204,Power & Energy,North,PWD,2018-02-01,2022-02-01,24.031391484255472,86.95178017704987,Pending,False,Tier 3,333.9570672120519,60,417.2394355609842,204.578301076604,49.03139148425547,24.938046391469435,High Risk,20.004441094366065,74.89231302655817,2027-02-01
PRJ-IN-2026-1205,Highways,North,PWD,2020-09-26,2023-08-27,50.77498647643638,78.15884627288831,In-Review,False,Tier 1,637.4887888665103,19,637.4887888665103,270.2983637619992,42.400488994105196,0.0,Low Risk,18.917423634139233,83.22241465549203,2025-03-27
PRJ-IN-2026-1206,Highways,North,PWD,2025-02-06,2029-05-08,24.68788659453407,85.10169117582473,Pending,False,Tier 1,282.8932396255615,27,282.8932396255615,140.5636720887525,49.68788659453407,0.0,Low Risk,24.10339390598226,92.18397861106011,2031-08-07
PRJ-IN-2026-1207,Power & Energy,East,NTPC,2018-02-17,2020-11-17,66.59100476661123,89.24902093488868,Cleared,False,Tier 1,88.85279967912312,20,88.85279967912312,62.791335527695544,70.66894431515477,0.0,Low Risk,20.17630296130148,88.82874630814038,2022-07-18
PRJ-IN-2026-1208,Railways,West,Railways,2024-02-17,2026-06-18,96.43930543361571,92.99989347367918,Cleared,False,Tier 1,55.55810660958732,23,74.79955124082413,29.803068989124508,39.84391416088948,34.633010023988895,High Risk,14.778328293830551,68.9828867931872,2028-05-18
PRJ-IN-2026-1209,Highways,North-East,PWD,2024-07-26,2026-05-26,4.404668780805466,75.54372570295325,Cleared,False,Tier 2,121.95135794903405,39,121.95135794903405,35.85939287860794,29.404668780805466,0.0,Low Risk,32.21461234440145,86.46991546477446,2029-08-25
PRJ-IN-2026-1210,Railways,North,Railways,2020-03-22,2023-02-20,13.065358575852237,47.1432432716242,Pending,False,Tier 1,571.5061108928944,44,571.5061108928944,217.54585039428798,38.06535857585224,0.0,Low Risk,9.674822297256846,91.25811440731738,2026-10-21
PRJ-IN-2026-1211,Urban Metro,West,DMRC,2018-12-09,2021-02-07,24.728129494680374,78.84161646504052,Pending,True,Tier 2,799.593308251592,37,919.5323044893307,425.6264174013029,46.28727183627092,14.999999999999988,Medium Risk,13.07042920308264,71.63514968946426,2024-03-09
PRJ-IN-2026-1212,Urban Metro,West,PWD,2019-03-25,2023-07-24,80.43617135302104,77.80467843389485,In-Review,True,Tier 1,50.0,46,50.0,47.742717610198966,95.48543522039793,0.0,Low Risk,21.797429926144616,82.45159595747052,2027-05-24
PRJ-IN-2026-1213,Power & Energy,South,NTPC,2018-08-14,2020-09-13,27.12704338582951,91.04017570195407,In-Review,False,Tier 3,181.09224421446,11,188.96703168050928,98.50292658901326,52.12704338582951,4.348495155167157,Low Risk,29.643501250804626,86.80373480028945,2021-08-13
PRJ-IN-2026-1214,Railways,North,Railways,2024-10-01,2026-12-31,19.152800753752043,63.473439947767496,Cleared,False,Tier 1,167.21712205767693,33,167.21712205767693,61.33066874226752,36.67726605240413,0.0,Low Risk,24.998299460557362,78.66233226703672,2029-09-30
PRJ-IN-2026-1215,Highways,North,PWD,2024-04-17,2027-10-17,15.286629155444098,75.89898883761867,Cleared,False,Tier 3,351.07974246282896,8,351.07974246282896,65.18841765531864,18.567980367656943,0.0,Low Risk,30.343701042747973,95.41571322956901,2028-06-16
PRJ-IN-2026-1216,Railways,North,Railways,2023-05-20,2027-07-20,14.991782182860403,73.54859226655039,Cleared,False,Tier 1,108.06992494732421,4,108.06992494732421,36.7778450536459,34.03152641363661,0.0,Low Risk,25.080923389767896,74.63542637182141,2027-11-18
PRJ-IN-2026-1217,Railways,North-East,Railways,2018-09-19,2022-05-20,71.98187956327065,86.37119933638758,Cleared,False,Tier 1,50.0,0,50.0,34.624813738150934,69.24962747630187,0.0,Low Risk,25.79222216636576,71.24858226505835,2022-05-20
PRJ-IN-2026-1218,Power & Energy,South,NTPC,2025-08-08,2029-08-08,70.81222820464687,84.73065963720983,Cleared,True,Tier 2,155.10652190865966,45,192.39123583649044,138.70612779791065,72.09586611096687,24.038134224805386,High Risk,28.68606205573125,90.62518633712436,2033-05-08
PRJ-IN-2026-1219,Power & Energy,East,PWD,2023-06-23,2026-05-23,31.113160712246156,77.37292098383162,Cleared,False,Tier 1,1062.8139326860862,15,1062.8139326860862,596.3784901202872,56.113160712246156,0.0,Low Risk,11.955358692136642,71.0490394546976,2027-08-22
PRJ-IN-2026-1220,Highways,West,NHAI,2024-08-16,2027-07-17,44.94421963185412,65.08421411301126,Cleared,False,Tier 2,50.0,59,57.49999999999999,37.30150658956436,64.87218537315542,14.999999999999986,Medium Risk,10.811530285601858,76.73754691075405,2032-06-15
PRJ-IN-2026-1221,Highways,South,NHAI,2021-01-14,2026-01-14,62.81911470478024,76.4981962593549,Cleared,False,Tier 2,59.40034102891911,19,59.40034102891911,44.36897175049314,74.69480979729066,0.0,Low Risk,28.05194771320489,78.3974800867446,2027-08-15
PRJ-IN-2026-1222,Highways,West,NHAI,2019-08-01,2024-03-31,97.50589124007182,83.74883025442924,Pending,False,Tier 3,210.85485767298653,60,282.5910743304078,229.23301718090192,81.11827938092652,34.021609674592625,High Risk,23.60082673273233,76.1847655040289,2029-03-31
PRJ-IN-2026-1223,Water Resources,North,CWD,2024-07-29,2028-03-29,74.31466553894288,90.61169106183716,Cleared,True,Tier 2,118.56167544400188,0,118.56167544400188,40.63869619025617,34.27641861340794,0.0,Low Risk,26.962548523629785,69.57966150755207,2028-03-29
PRJ-IN-2026-1224,Power & Energy,East,PWD,2018-05-31,2022-06-30,80.30290887221044,86.8366421823473,Cleared,True,Tier 1,61.17723082115204,23,61.17723082115204,5.0492881160945835,8.253541470119616,0.0,Low Risk,22.50661626902469,84.15457557009188,2024-05-30
PRJ-IN-2026-1225,Highways,North,PWD,2019-06-19,2023-04-19,97.77294187108285,76.70669952514478,Cleared,False,Tier 1,104.2238975394453,27,119.85748217036209,64.35685684474026,53.69448421523258,14.999999999999991,Medium Risk,18.887109202383336,92.52891805582901,2025-07-18
PRJ-IN-2026-1226,Water Resources,South,PWD,2019-03-26,2020-12-24,38.10971242630217,60.78157352707482,Cleared,False,Tier 2,357.7321259509993,17,357.7321259509993,152.66666487362207,42.67625236838072,0.0,Low Risk,35.375635651837285,82.61668559318053,2022-05-25
PRJ-IN-2026-1227,Railways,South,Railways,2018-09-04,2021-08-04,6.909976548847796,70.052351418836,Cleared,False,Tier 2,326.3799907425699,16,390.6552997442214,124.65801453521212,31.909976548847794,19.69339751968688,Medium Risk,29.851069165446965,79.81575283922781,2022-12-04
PRJ-IN-2026-1228,Railways,West,Railways,2022-05-30,2026-10-29,74.68993982362122,83.10738155409065,Cleared,False,Tier 3,687.3163186058413,9,687.3163186058413,478.8945876999423,69.67601011879603,0.0,Low Risk,26.33447527062834,71.51953390749071,2027-07-29
PRJ-IN-2026-1229,Water Resources,West,CWD,2019-10-30,2023-06-30,12.109632664100289,79.38344020073265,Cleared,False,Tier 1,521.8052632004135,23,708.1963851452614,249.48721383044125,35.228535341827225,35.72043731441998,High Risk,24.451727456817373,71.52857229267966,2025-05-30
PRJ-IN-2026-1230,Highways,West,PWD,2025-09-23,2028-08-23,43.859540149829556,46.20914659380143,Cleared,False,Tier 3,50.0,44,57.49999999999999,38.79931632567958,67.4770718707471,14.999999999999986,Medium Risk,28.724037436575607,78.42947701847537,2032-04-23
PRJ-IN-2026-1231,Highways,North,NHAI,2025-06-16,2029-12-15,73.83737249969643,76.44390686814381,Cleared,True,Tier 1,466.04886207511873,60,466.04886207511873,179.6986815312547,38.55790586659355,0.0,Low Risk,9.430879794880267,75.22828668559828,2034-12-15
PRJ-IN-2026-1232,Power & Energy,North-East,NTPC,2019-05-08,2022-09-06,55.83544070395661,54.43667054730691,Pending,True,Tier 1,548.9472726074267,60,548.9472726074267,443.74394704456347,80.8354407039566,0.0,Low Risk,9.986908533321195,69.03228274661377,2027-09-06
PRJ-IN-2026-1233,Highways,North,PWD,2024-08-19,2028-05-19,36.71453812073228,88.94663681660393,Cleared,False,Tier 1,133.76727638797357,6,133.76727638797357,44.7996704067538,33.49075470208313,0.0,Low Risk,25.930728125879412,84.61596375934631,2028-11-17
PRJ-IN-2026-1234,Power & Energy,North-East,NTPC,2018-04-25,2021-08-24,51.43526800770013,74.05241816445441,Cleared,False,Tier 2,1076.500681245652,60,1076.500681245652,731.6228509571602,67.96306437173611,0.0,Low Risk,28.480963338840454,73.82813187443196,2026-08-24
PRJ-IN-2026-1235,Highways,West,NHAI,2020-04-15,2023-10-15,24.522555656534482,86.36283233448646,Cleared,False,Tier 1,114.49701332187956,0,114.49701332187956,56.70184714739751,49.52255565653448,0.0,Low Risk,8.506462189667744,77.38530839120276,2023-10-15
PRJ-IN-2026-1236,Highways,East,PWD,2023-04-13,2026-11-11,7.413866529154434,93.02028124289747,In-Review,False,Tier 1,874.2232620418606,4,724.6058472837645,144.60593649376634,19.956495939941934,-17.114325510927884,Low Risk,30.517472420911915,93.06795816119273,2027-03-12
